text,label
mesele sevil bir başkan yerine kay im atıldığında demokrasi anlayış cidden,1
burun sümük sil sil solcu cenah linç edinç ağlama bilir,1
son yarış tabela dış kal kalma teşvik bana inandırıcı yalandan kamçı gayret at sür bir katkı olmamış de form değiş sonuç alma bekli,0
göz yum çektik eziyet bil kimse parmak yok sürüp giden işkence kılım bile kıpırdamadan bir sabah çeker darağacı çeker kendi bil suç bende rıfat ılgaz,0
el bok merak et,0
sürekli yaz diye sevgili iticilik,0
elif kes inşallah git kurtul sen,1
ısla ekici ol rahat ele gel alper den fayda bekli,0
yap yanlışlık var allah yaptır,0
saat ekmek al git kadar sev kahvaltı,0
sürekli karşı çıkan yokuş aşağı kaykay şov yapan orospu çocuk inşallah ters yön araba gelir dur aq,1
toto iş soyulduk hisset bilip sakız para alacak söylen örnek üzerinde bilmedik su yüzmen sonuç ortada yıl evvel biraz al an onlar yok mesela kendi kendi öğüt amına kodugumun halbuki of,1
lavuk garanti ver gavur tohum,1
barış bunlar sen sonra kötü olur,0
diyarbakır olup içinde sohbet etmek reel görüşmek isteyen bayan ara tek erkek arayan çift bekli,0
sev kendi geri sevil değil,0
yıl pkk tuttuk rehin bilen anlatan yok yandaş medya vur çatla pat misal aya çık yezit yaptık yahudi taktik mağdur oynamak şehit var ayak konuş yüz kal vali söylet bunlar bilerek yap,1
kitap adına bak evet doğru yalnız yürüyecek aşikar,0
ben gör foto doğum günü göster san,0
kadar paket hat destekli gereken paket genel olarak hat kalite kop olmadan ver de bana telefon su an,0
gece yorgun sabah kırgın tam bugün yalnız,0
yalnız ben bakıp çıkıcak mevzu siyaset gel mevzu siyaset gel anla neyse,0
kutsal hayat erek bir anlam görüp on peşin giden sorumlu olabilir selam ol sana güzel,0
sen açtıp yara kendi tedavi edecek sana gerek var amk,1
kaşın yap göte duy güzel yaşan taş saha elmas,1
amk biz galatasaray forma çıkar biz transfer et,1
bugün yeryüzü dökülen kanı yağmalanan ekosistem sorumlu yahudi ingil şarlatanlık savunduk yeni dünya düzen ad altın insan yuttur ırkçı emperyalizm,1
arma ihanet uğrayan rüzgarla olan kadın rüzgarla soğuk kaptan emir verecek kalan ben olacak,0
karadenizli biri evlen bil bak eksik,0
tatil mi kansız orospu sen ben ilim bilim olmayan vicdan haysiyet şeref sikeyim sen ben ana rahim düşmen sebep olan gece sabah sikeyim yapıl lan bana,1
hakli bir tespit,0
allah yarın ağla mutluluk kadar arka galatasaray galatasaray,0
hangi aptal mazeret ikna eder ateş söndür,0
ben karala devam edin herkes bana düşman edin kaltak arka konuşu inandır herkes,1
yahudi dölü i̇ran yalayıcı birlikte uydurduk saçmalık inanma bırakıp sakız ağız çıkarmadıkça türkiye bok boğul mahkum olacak türkiye halk yobazlık bırak yad böyle kabile devlet ol devam edecek,1
dolar varan varan takipçi,0
boy reklam yapan iticisiz abi uzun uzun ben im üzül yap,1
sabır bilgi yanında şans ol inşallah kardeş,0
ben ben maaş kesilen vergi alınan belediye otobüs bile bende ön görgüsüz medeniyetsiz suriyeli arap nefret et siz siz baş çıkaran,1
olarak tapu müdürlük ihtiyaç karşılamak iş yoğunluk azaltmak gerekli eğitim al kod et,0
görev almayan problem bir olur,0
kendi çocuk pahalı kolej ana sözde kürdistan vadeden ermen bozuntu,1
oruç cami farz kılın bak hollandalı yan su iç oruç tut,0
tayyip ülke bat düşünen gavur uşak allah siz bela ver toprak insan olamaz artık şeytan asker köpek,1
olur olur dörtle,0
gün he haber yoktu olan bun sonra yanında de,0
eskiden boğa verdik cehalet herkes büyük büyük konuşur şimdi öğren iyi yuvarlak cümle,0
omuz öp kadın taşıdık yük hafiflet bir kadın hayalı,0
tema az bul ben sana koca,0
evet sonra sil on cevap veremedim,0
trabzon alma sonra kıskandık transfer transfer koduğumun si tek biz mi işle şimdi vay amk,1
abdullah gül aday olur ben oy vereli güldük bak öyle şey söyle kadar olur,0
aşağı devlet yönetici değişmez konuş şans ol madam olur,0
bugün karne alan çocuk genç başarı azim dolayı kut allah gelecek güzel eyle vatan millet hayırlı birey olarak ülke hizmet etme onlar nasip et eğitim hayat başarı daim ol,0
yutup ol bil,0
yap bile kendi göster kendi ver sana,0
bırak tek kelime yüzler binlerce kelime ifade et kelime,0
sinir şekil bozul ihtiyaç yoktu,0
hükumet yuna ingil ermen ver,1
suriyeli ülke alan,1
kıymetli destek dolayı teşekkür eder sayın vekil,0
kıy gör ilk,0
evet gör san bir gün için tek bir yok on merak et açıkçası,0
gün içinde keyifli şey sabah kahvaltı çay balkon keyif çay kahve okey oyna çay ikindi çay papatya çay misafir ikram çay,0
sonra yarım kalan cümle var,0
at kız değil at kal boyun var boyun önemli biz değil,1
bir kere açık açık söyle,0
ay ben gerçekten özür dile sen,0
başkan ali erbaş hoca olduk sevinen papa ol geçmiş ol kuyruk gir gavur zaman yap,1
kız boş vakit var iz aşırı minnoş bir dizi,0
sevgi asla sıkıl saatlerce sevgili konuşup ilgilenip on şakalaşabil bık sus haykır,0
gebze böyle atmak bili,0
tek istek okul bitirip ben kimse tanımadık bir yer yeni bir başlangıç yapmak,0
madrid hakem tarafından kollan avrupa kupa,0
yarın iş günü mesela çocukluk ta böyle dert var mi büyük dert oyna acıktık mis,0
üret de geri laf,0
milyon kirala bedel veril sene boy oyna doğru düzgün yazık ol aziz batır kulüp allah bildik yap sen,1
muhsin yazıcı sivaslı adam adam allah rahmet eyle mekan cennet ol öyle de kardeş,0
varım istemeden öl olduk şey olmadık arası hayal ettik şey hayat ben yaptık arası bir boşluk,0
surat sat kalk boyun ukala ol abuk konuşma vaaz yol herkes kötü zaman gerçek ortay çık,1
şimdi bit mi yol,0
birlikte yıldız sayalı bitince kalk,0
bunlar kürt değil ermen asal örgüt intikam almak pkk kurt şimdi kadar sus artık devlet arka bari şimdi sus,1
emir salak orospu çocuk orospu çocuk adam yazan beyinsiz amk,1
peki madem engellemek iste sen mecbur bırak ben neyse,0
millet deniz gece kulüp gez amına koduğumun bit biz mi haber yok,1
on bırak bugün yaklaşık dakkalık otobüs yolculuk radyo açık muhalif söylem var,0
dönmek mümkün düş sevda,0
deprem sözde türk olan çalış el i̇ngiliz zehir arap uy iş yap ortada kal not yer kayser,1
hafta program akış şöyle tartış çözüm bul mükemmel bir şekil konuş başla gün falan sür konuşmama tartış tartış allah emanet ol,0
otostop çeken kes kız erkek ol dur,0
on bun duyduk tavır fikir karar hemen değişen kendi aklı hareket edemeyen biri herhangi bir hareket ciddi al ihtimalı yok,0
bak çözülecek yok düğüm ben at koduğumun dert,1
sevdik insan bahane üreterek uzaklaşmak sade özgüven yer olduk insan yakış,0
bir an düşün dernek yok başkan yok miting yap sokak ses derneksiz kaç kişi din biz ben geçen yıl öğren dernek varlık böyle dernek ol idi biz bura toplanabil mi yaz deva,0
yağmur yağma beraber anne kış temizlik yap sezon başla kolay gel,0
bugün kan dünya yedik puşt ev gidip foto at evren hedef yeme seven olarak,1
siz oruspu çocuk siz siz gavur icat iş var siktir gidi pilav avuçlayın vicdansız köpek ahlak sat muhakkak ahlaksız gerçek sek,1
aynen keşke karşı taraf bun anlatabil,0
bir şarkı sırf dinli kadar kulak güzel gelebil delilik kaçıncı evre,0
ara de başla geçiş evre hatırla gün uyandık herkes diyot,0
doğum günü kutlu ol mutlu ol senelerce,0
hayır nur direkt kaptır alara hediye şenlik foto yoksa,0
ünlü düşün tuğçe kandemir dedik uğrunda akacak kanı durdur,1
herkes giy zaman git de peki bun ben erzurum giden sor,0
ben işte çık ev geçip çıkan kadar olur tarif et bana abi ben bul bir yol,0
hoca kadrolum yok sözleş hoca bende sen kadrolu san soru kurtulmak kadro,0
piç finanse ettik bil ney çocuk bir grup ülke genel yakıp kül ettik orman tek kelime etmeyen etkinlik üzerinde siyaset kus,1
küçük tatil fazla gir teşekkür eder,0
terörist hala konuş,1
üzül iyi böyle,0
biz gibi son fazla olur,0
çanta fazladan var alabil,0
soru uzun bir sessizlik beraberinde getir fevzi paşa plan var paşa diyerek sessizlik boz plan şu yenil mağlup olur geri küçük bir birlik bırak onlar kadın çocuk dağ,0
kadar ermen tohum var altın toplan,1
almadan ön bun izleyin,0
kırışda böyle samimi değil,1
dünya eleştiri yapmak gel gibisi,0
mansur ülkücülük ten geçen mansur kanal işte bir ibnelik var,1
değil aynı tırt,1
pir sultan abdal ey hızır paşa yazılan gel sağ olan baş ben hasret koy kavim kardaş yaz yar böyle kul olay kalem tutan el şeker ez şiir dil yaz yar böyle,0
kadar diş fırçalayıp kadar gargara yap diş et hala şiş aq tel tedavi aq yet,1
dünya sen güzel insan dön,0
bir gün ölüce bak öyle sev,0
mutlu olmak çaba bile harca artık,0
kaş göz arası olduk anlamadan,0
ben bir sevgili var baş harf,0
sene baş aynı terane sezon kapanış hakem,0
elif ön ıspanaklı gözleme içinde ıspanak ol de kız böyle değil olum kız,1
aq suriyeli saat kavga gürültü tam polis gelir terörist susa aq,1
aşırı yakışıklılık uyu bak,1
sıra sen kurtuluş yok,0
günaydın aynen insan kalabilen,0
gelecek aydınlatan öğretmen yıl sonra işsiz kalma iste kalıcı istihdam iste,0
biz millet kadar oldu deli başka millet yok emin prenses olmuş makyaj video oluru dert yemin eder millet fazla salak,1
iştah kesinlik olay kendi yemek yiyecek bir pay çıkarabil can kendi,0
ada işe gidip saat direkt vapur iste,0
ben aptal beceriksiz biri karşılık aldık dayanılmaz bir acı zifirı karanlık bir yalnızlık,0
kayser dış olgun aktif var iletiş,0
ben sana küs değil ben sen sil,1
zaman sonra yükseklik korku olmadık olmaz,0
harika teşekkür eder papyonlu,0
internet özel final,0
sarhoş verilen söz tutulmaz götlük gir,1
reklam seçici dinle hayvan yüksek sesli alo çamaşır deterjan reklam ne amk,1
de hayat kaç git bir ant seçim sonuçlanmadan git halk oyun oyna,1
bisküvi bir şey yok hoca boğaz kuru,0
sen fazla yor ben ben fazlasıyla öde sen kaybettik bedel,0
soru tek olumlu yanıt vere ben mi,0
mutlu olunca yanak mesela,0
anam yarın gönder para telefon dünyada kimse güven,0
özür dile hayat ilk bir yer erken gittik atladık,0
başkan muhalefet parti il başkan suç işle yargılan bir kaide mi var bir bahsettik parti muharrem destekledik siz parti istifa zorlayan aday göstermeyen parti mi,0
söyledik şarkı amk,1
cihangir bebek acilen dizi çekil partner ececik ol bak gör rekor kırıl koduğumun çukur bozuk para harca bebek timsah yamaç öldür tamam yamaç okey,1
söyle olmaz program artık,0
sokak kullanılıp atıl eldiven dolu eldiven siz götünüze gir koduğumun geber umar,1
bir erkek konuşmayan kız yap,0
ay ön aldık peynir şimdi lira amına koduğumun beyinsiz dolar arttıkça hepsi fiyat art sülük yaşadık fiyat haber yok sen yap dolar hesap falan git çim yuvarlan,1
şimdi detaylı özel ne olmuş ben,0
kandil bayram sev hayırlı kandil,0
yaz bit artık anne sinekler ızdırap ruh teslim edicek yoksa,0
takip ett paylaşım kaçırma,0
bile artık kelime hoşlan san yüzde de,0
ben şampiyon olamaz de ibne,1
siz rağmen mezun oldu amına koduğumun göt lale hoca belge hep götüne gir,1
aksiyon kurgu yan beklenti oluştur ben heyecanlandık film genel mizah boğ bun heyecanlı değil de yalan olur karakter bir ara gelecek oluş mutlu et,0
papaya katil yaptık katliam tecavüz iyi göster utan,1
sabah uyan yanım yoksun solum bir acı sen yoksun soluksuz kal köşe yorgun değil sonsuz bit git seyret aşk san yol yordam böyle yazıl ben öyle kan şimdi tek kimi öykü,0
kendinden sevdik değer veri kaybet kendi olan saygın siktir edin,1
katili siz biraz haber on yemin et siz on de iyi cikar ara elif parlamak zor tam,0
muharrem ince parti merkezı bas çekilme an mesele,0
kimse duymak istemeyen birisi kadar sağır olamaz,0
kendinden güzel bul sen ol bilir bakış sahipli mal bakış,1
gerçekten isteri burada çalıştık kurum böyle bir durum yaşan bun fark bun düzeltmek siz büyük bir fırsat bun düzelt siz kendi gerçek bir ajans bul zaman gel demek,0
i̇bo aha şura öp ben,1
dünkü taraftar olay sorumlu ara ilk maç aç izleyin pepe şenol güneş van olay hatırlayın iki birbiri ısırmak yer ara olay nokta gel,0
abi açıkla yapman gerek yok zaten yap olur sen paylaşım yap herkes durum bak,0
yine türkçe yeni öğren ingil askerı yaz aq ölabil,1
ben aile tamam türkiye yaşa memnun değil üstelik inan ben yaşa,0
karadeniz şive taklit edenlersiz kadar insan yoran tür yok,0
hak deliğ var bok deliğ konak isteyen amına koya ben göt isteyen ön götünü siktirsin ibneler sıcacık sulu amcık var ibneler göre zor göt dedik fabrika atık boru üretim merkezı çalış be ibne oğul ibne,1
yine baba ben erken uyandır gün puan,0
günü günde kötü bir coğrafya doğ bun başka açıklama olamaz,0
günü ilk transfer fotoğraf gel,0
,0
pazar domates satan yakışıklı çocuk kafa karışt,0
bir yok git gerek direk ek olarak on falan bilgilendir,0
haldun bey geçmiş ol acil şifa dile beraber yayın çıktık yorumcu seviyesizlik siz rencide etme et olmuş düşün mustafa ılgaz bey program beğen siz tam uyan ortam orası ben saygı,1
artık bir kal ülkecek geç zaman gel,0
aynen takıl ufacık tefecik alış zaten,0
insan sevgili bir şey yaşama zaman beri kaşarlık ol laf gelince hep son derece medeni insan kodugumun yobaz,1
kapalı değil çoğu kapalı iyi bile kapalı olunma gerektik,0
lan sen din iman ol diye asker tayyip,1
defol git ülke i̇slam hor göre yayın yaptık sapıklık normal gösteren ahlaksız defol git türkiye,1
bak vatansız artık mutlu olmuş allah bela ver dimdik ayakta gavur memleket geber,1
yahu ceceli yaman halt bun var böyle diğer işte bunlar,1
bugünkü iş bitirmen huzur gidip rahat rahat rakı adana yüzde yer davetli sofra sorgusuz rakı var,0
koca gidiş düzen tut bir hal al başla bunlar biz örnek anlayan işte,0
sen ol sen yer devam etme,0
turnuva elen maç böylesine önemli maç acun falan izlet biz sen amk,1
yol dönüş yanlış özür insan anlam,0
bütçe özerk ol gör durum,0
artık tek plan var hiçbir zaman boka benze ülke siktir olup gitmek yönetecek ülke yapacak darbe sokayım,1
hep aynı insan farklı görünüm tezahür burada sıkıntı iyilik kendi pay çıkarma arzu kötülük söz konu olduğunda göster oluş bütün kitap bütün ifade biz birer ayna,0
kendi bile anlatamadık şey var sana anlat,0
başkan emek sağlık dönüş sonraki yer yeşillik oran artırıl düşün inşallah konu bir ilerle sağlan yeşil mutluluk vatandaş,0
şua diyanet baş atatürk düşman boş yer türk millet vergi ver şua siyasi bir kuru bağlı,0
biraz diren kadar kolay teslim ol,0
ben zaten hayvan insan sever,0
seyahat video izledik sonra bayrampaşa olduk aklı gel uyu direk,0
arkadaş arkadaş olmak isteri,0
güzel şey büyük acı gelir aldan,0
derece maç yap hoca merak soru,0
meteoroloji uy dikkat sene geç üzerinde yine ak parti suçlu ders,0
şimdi ucuz sigara alan fakir mi ol zengin mi,0
son zaman büyük eğlence yaptık enayilik başarı olarak gösterme herhalde,1
biz alım yeterli bulmayıp olma iste umar zaman alım kademe yansı,0
allah imanlı dava sahip bir vekil sahip olmuş buna binlerce şükür ol,0
yorgunluk uyu lanet bir,0
nine sen yaşa ben öl sen yerine,0
bey menzil gizli saklı yok biraz saygılı ol insan değer gidi gez gör orada kal demek istedik iyi anla,0
